_id,type,geometry,properties,id
5f165416865fef31202c1a84,Feature,"{'type': 'LineString', 'coordinates': [[-108.165195, 33.031418], [-108.164259, 33.0306]]}","{'OBJECTID': 9524, 'NGAID': '10105997', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'LAKE ROBERTS DAM', 'CITY': '', 'STATE': 'NM', 'COUNTY': 'GRANT', 'FIPS': '35017', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-22T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -108.164727, 'Y': 33.0310091, 'QC_QA': '', 'RECORDID': '48519', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '01567', 'NIDID': 'NM00273', 'SECTION': 'T15S R13W S2', 'RIVER': 'SAPILLO CREEK', 'CITYAFFECT': 'GILA', 'NIDSTATE': 'NM', 'NIDCOUNTY': 'GRANT', 'DISTANCE': 39, 'OWN_TYPE': 'S', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1963', 'YR_MOD': '', 'DAM_LENGTH': 301, 'DAM_HEIGHT': 56, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 56, 'MAX_DIS': 18000, 'MAX_STOR': 2370, 'NORMAL_STO': 1000, 'NID_STOR': 2370, 'SURF_AREA': 70, 'DRAIN_AREA': 78, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2000-06-28T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'OFFICE OF THE STATE ENGINEER', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 84, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': 'USDA FS', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'NM', 'SUB_DATE': '20020130', 'URL_ADDRES': 'HTTP://WWW.SEO.STATE.NM.US/DOING-BUSINESS/DAMSAFETY/DAM-MENU.HTML', 'CONG_DIST': 'NM02', 'SHAPE_Leng': 150.41592428680872}",2350
5f165418865fef31202c3d3a,Feature,"{'type': 'LineString', 'coordinates': [[-82.082832, 39.991786], [-82.07935, 39.993991], [-82.07935, 39.99415]]}","{'OBJECTID': 5445, 'NGAID': '10108736', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'DILLON DAM', 'CITY': '', 'STATE': 'OH', 'COUNTY': 'MUSKINGUM', 'FIPS': '39119', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-21T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -82.0810233, 'Y': 39.9929309, 'QC_QA': '', 'RECORDID': '51251', 'OTHER_NAME': 'DILLON LAKE', 'FORM_NAME': 'NONE', 'STATEID': '04810', 'NIDID': 'OH00007', 'SECTION': '', 'RIVER': 'LICKING RIVER', 'CITYAFFECT': 'ZANESVILLE', 'NIDSTATE': 'OH', 'NIDCOUNTY': 'MUSKINGUM', 'DISTANCE': 3, 'OWN_TYPE': 'F', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': 'IEK', 'FOUND': 'SK', 'PURPOSES': 'CROF', 'YR_COMPL': '1960', 'YR_MOD': '1996', 'DAM_LENGTH': 1400, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 118, 'HYD_HEIGHT': 90, 'NID_HEIGHT': 118, 'MAX_DIS': 89700, 'MAX_STOR': 274000, 'NORMAL_STO': 17500, 'NID_STOR': 274000, 'SURF_AREA': 1560, 'DRAIN_AREA': 742, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '1994-08-09T00:00:00.000Z', 'INSP_FREQU': 5, 'ST_REG_DAM': 'N', 'ST_REG_AG': '', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 292, 'OUT_GATES': 'S3', 'VOLUME': 1670900, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': 'CE', 'FED_DESIGN': 'CE', 'FED_CONSTR': 'CE', 'FED_REG': 'CE', 'FED_INSP': 'CE', 'FED_OPER': 'CE', 'FED_OWN': 'CE', 'FED_OTHER': 'CE', 'SOURCE_A': 'CE', 'SUB_DATE': '20020306', 'URL_ADDRES': 'HTTP://WWW.LRH.USACE.ARMY.MIL/PROJECTS/LAKES/DIL/', 'CONG_DIST': 'OH18', 'SHAPE_Leng': 526.1210502508517}",11231
5f165417865fef31202c2cf0,Feature,"{'type': 'LineString', 'coordinates': [[-85.708717, 38.79267], [-85.712598, 38.788631]]}","{'OBJECTID': 2496, 'NGAID': '10074954', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'QUICK CR. RESERVOIR', 'CITY': '', 'STATE': 'IN', 'COUNTY': 'SCOTT', 'FIPS': '18143', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-24T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -85.7106577, 'Y': 38.79065, 'QC_QA': '', 'RECORDID': '17453', 'OTHER_NAME': 'HARDY LAKE', 'FORM_NAME': 'HARDY LAKE', 'STATEID': '72-22', 'NIDID': 'IN00413', 'SECTION': 'S14,T4N,R7E, WC,NE', 'RIVER': 'QUICK CREEK', 'CITYAFFECT': 'AUSTIN', 'NIDSTATE': 'IN', 'NIDCOUNTY': 'SCOTT', 'DISTANCE': 10, 'OWN_TYPE': 'S', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'SCR', 'YR_COMPL': '1970', 'YR_MOD': '', 'DAM_LENGTH': 1800, 'DAM_HEIGHT': 60, 'STR_HEIGHT': 60, 'HYD_HEIGHT': 60, 'NID_HEIGHT': 60, 'MAX_DIS': 83049, 'MAX_STOR': 27465, 'NORMAL_STO': 12000, 'NID_STOR': 27465, 'SURF_AREA': 753.7, 'DRAIN_AREA': 12, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2000-08-10T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'IN DEPT. OF NATURAL RESOURCES', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'IN', 'SUB_DATE': '20020828', 'URL_ADDRES': 'HTTP://WWW.IN.GOV/DNR/WATER/', 'CONG_DIST': 'IN09', 'SHAPE_Leng': 720.7055678020674}",7066
5f165417865fef31202c3ab6,Feature,"{'type': 'LineString', 'coordinates': [[-80.932212, 36.442274], [-80.932405, 36.442126]]}","{'OBJECTID': 10369, 'NGAID': '10100741', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'W. REYNOLDS DAM', 'CITY': '', 'STATE': 'NC', 'COUNTY': 'SURRY', 'FIPS': '37171', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-09T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -80.9323084, 'Y': 36.4422005, 'QC_QA': '', 'RECORDID': '43266', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': 'SURRY-061', 'NIDID': 'NC04291', 'SECTION': '', 'RIVER': 'LONG CREEK', 'CITYAFFECT': 'DEVOTION', 'NIDSTATE': 'NC', 'NIDCOUNTY': 'SURRY', 'DISTANCE': 1, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'CNPG', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '', 'YR_MOD': '', 'DAM_LENGTH': 112, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 34, 'HYD_HEIGHT': 30, 'NID_HEIGHT': 34, 'MAX_DIS': 16, 'MAX_STOR': 47.6, 'NORMAL_STO': 42, 'NID_STOR': 47.6, 'SURF_AREA': 3.5, 'DRAIN_AREA': 0.8, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2000-02-02T00:00:00.000Z', 'INSP_FREQU': 2, 'ST_REG_DAM': 'Y', 'ST_REG_AG': '', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'NC', 'SUB_DATE': '20020304', 'URL_ADDRES': 'HTTP://WWW.DLR.ENR.STATE.NC.US/PAGES/DAMSAFETYPROGRAM.HTML', 'CONG_DIST': 'NC05', 'SHAPE_Leng': 29.69392833644847}",10591
5f165416865fef31202c29d9,Feature,"{'type': 'LineString', 'coordinates': [[-89.171785, 37.361357], [-89.171263, 37.359875]]}","{'OBJECTID': 4482, 'NGAID': '10073223', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'DONGOLA LAKE DAM', 'CITY': 'DONGOLA', 'STATE': 'IL', 'COUNTY': 'UNION', 'FIPS': '17181', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-06T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -89.1715241, 'Y': 37.3606163, 'QC_QA': '', 'RECORDID': '15765', 'OTHER_NAME': 'DONGOLA LAKE', 'FORM_NAME': '', 'STATEID': 'IL20120001', 'NIDID': 'IL00026', 'SECTION': '25;13S;1W;3', 'RIVER': 'LITTLE CREEK', 'CITYAFFECT': 'DONGOLA', 'NIDSTATE': 'IL', 'NIDCOUNTY': 'UNION', 'DISTANCE': 0.1, 'OWN_TYPE': 'L', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': 'HEK', 'FOUND': 'SK', 'PURPOSES': 'SR', 'YR_COMPL': '1970', 'YR_MOD': '', 'DAM_LENGTH': 610, 'DAM_HEIGHT': 34, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 0, 'NID_HEIGHT': 34, 'MAX_DIS': 18624, 'MAX_STOR': 1671, 'NORMAL_STO': 550, 'NID_STOR': 1671, 'SURF_AREA': 70, 'DRAIN_AREA': 3.6, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '1996-07-29T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'IDNR', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 620, 'OUT_GATES': 'U', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': 'USDA NRCS:USDA RHS', 'FED_DESIGN': 'USDA NRCS', 'FED_CONSTR': 'USDA NRCS', 'FED_REG': '', 'FED_INSP': 'USDA NRCS', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'IL', 'SUB_DATE': '20020507', 'URL_ADDRES': 'HTTP://DNR.STATE.IL.US/OWR/OWR_INDEX.HTM', 'CONG_DIST': 'IL12', 'SHAPE_Leng': 215.66650410394652}",6276
5f165415865fef31202c1370,Feature,"{'type': 'LineString', 'coordinates': [[-122.837184, 46.735409], [-122.835307, 46.736451], [-122.833488, 46.737528], [-122.833358, 46.737624], [-122.833108, 46.73765], [-122.832811, 46.73765]]}","{'OBJECTID': 13425, 'NGAID': '10133742', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'PEO DAM NO. 3C - SOUTH', 'CITY': '', 'STATE': 'WA', 'COUNTY': 'LEWIS', 'FIPS': '53041', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-19T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -122.835016, 'Y': 46.7366239, 'QC_QA': '', 'RECORDID': '76294', 'OTHER_NAME': 'WIDCO DAM NO. 3C - SOUTH', 'FORM_NAME': '', 'STATEID': 'LE23-0529', 'NIDID': 'WA00529', 'SECTION': '32,15,1', 'RIVER': 'TR-PACKWOOD CREEK-OFFSTREAM', 'CITYAFFECT': 'CENTRALIA', 'NIDSTATE': 'WA', 'NIDCOUNTY': 'LEWIS', 'DISTANCE': 4, 'OWN_TYPE': 'U', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': 'EK', 'FOUND': 'K', 'PURPOSES': 'T', 'YR_COMPL': '1987', 'YR_MOD': '', 'DAM_LENGTH': 1300, 'DAM_HEIGHT': 0, 'STR_HEIGHT': 95, 'HYD_HEIGHT': 85, 'NID_HEIGHT': 95, 'MAX_DIS': 150, 'MAX_STOR': 9600, 'NORMAL_STO': 6000, 'NID_STOR': 9600, 'SURF_AREA': 72, 'DRAIN_AREA': 0.8, 'HAZARD': 'S', 'EAP': 'N', 'INSP_DATE': '1998-10-26T00:00:00.000Z', 'INSP_FREQU': 8, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'WASHINGTON, DEPT OF ECOLOGY', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'WA', 'SUB_DATE': '20020228', 'URL_ADDRES': 'HTTP://WWW.ECY.WA.GOV/PROGRAMS/WR/DAMS/DSS.HTML', 'CONG_DIST': 'WA03', 'SHAPE_Leng': 618.9589107643434}",536
5f165415865fef31202c1754,Feature,"{'type': 'LineString', 'coordinates': [[-114.132782, 47.45835], [-114.134763, 47.457327], [-114.140415, 47.452587]]}","{'OBJECTID': 14516, 'NGAID': '10095794', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'NINEPIPE', 'CITY': '', 'STATE': 'MT', 'COUNTY': 'LAKE', 'FIPS': '30047', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-04-30T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -114.1367348, 'Y': 47.4556729, 'QC_QA': '', 'RECORDID': '38289', 'OTHER_NAME': 'NINEPIPE RES', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'MT00591', 'SECTION': '', 'RIVER': 'DUBLIN GULCH TR', 'CITYAFFECT': 'CHARLOW', 'NIDSTATE': 'MT', 'NIDCOUNTY': 'LAKE', 'DISTANCE': 3, 'OWN_TYPE': 'F', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'IR', 'YR_COMPL': '1923', 'YR_MOD': '', 'DAM_LENGTH': 2800, 'DAM_HEIGHT': 38, 'STR_HEIGHT': 53, 'HYD_HEIGHT': 30, 'NID_HEIGHT': -9.9, 'MAX_DIS': 0, 'MAX_STOR': 15150, 'NORMAL_STO': 14870, 'NID_STOR': -9.9, 'SURF_AREA': 1650, 'DRAIN_AREA': 8, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '1993-08-12T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'N', 'ST_REG_AG': '', 'SPILL_TYPE': 'N', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 195000, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': 'DOI BIA', 'FED_DESIGN': 'DOI BIA', 'FED_CONSTR': 'DOI BIA', 'FED_REG': 'DOI BIA', 'FED_INSP': 'DOI BIA', 'FED_OPER': 'DOI BIA', 'FED_OWN': 'DOI BIA', 'FED_OTHER': '', 'SOURCE_A': 'DOI BIA', 'SUB_DATE': '20000401', 'URL_ADDRES': '', 'CONG_DIST': 'MT00', 'SHAPE_Leng': 1279.9885301937343}",1536
5f165416865fef31202c23c2,Feature,"{'type': 'LineString', 'coordinates': [[-94.205148, 45.621053], [-94.204137, 45.620935], [-94.203331, 45.620809], [-94.202403, 45.620671]]}","{'OBJECTID': 13937, 'NGAID': '10087124', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'SARTELL', 'CITY': 'SARTELL', 'STATE': 'MN', 'COUNTY': 'BENTON', 'FIPS': '27009', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-02-21T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -94.2037735, 'Y': 45.6208785, 'QC_QA': '', 'RECORDID': '29619', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'MN83003', 'SECTION': '', 'RIVER': 'MISSISSIPPI', 'CITYAFFECT': 'SARTELL', 'NIDSTATE': 'MN', 'NIDCOUNTY': 'BENTON', 'DISTANCE': 0, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'PG', 'CORE': 'HCK', 'FOUND': 'SK', 'PURPOSES': 'H', 'YR_COMPL': '1964', 'YR_MOD': '', 'DAM_LENGTH': 622, 'DAM_HEIGHT': 46, 'STR_HEIGHT': 0, 'HYD_HEIGHT': 19.5, 'NID_HEIGHT': 46, 'MAX_DIS': 48000, 'MAX_STOR': 15500, 'NORMAL_STO': 15500, 'NID_STOR': 15500, 'SURF_AREA': 2400, 'DRAIN_AREA': 12265, 'HAZARD': 'H', 'EAP': 'Y', 'INSP_DATE': '2001-08-29T00:00:00.000Z', 'INSP_FREQU': 1, 'ST_REG_DAM': '', 'ST_REG_AG': '', 'SPILL_TYPE': 'C', 'SPILL_WIDT': 388, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': 'FERC', 'FED_INSP': 'FERC', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'FERC', 'SUB_DATE': '20020606', 'URL_ADDRES': 'HTTP://WWW.FERC.GOV/INDUSTRIES/HYDROPOWER/SAFETY.ASP', 'CONG_DIST': 'MN06', 'SHAPE_Leng': 311.67203522210787}",4715
5f165417865fef31202c3c4d,Feature,"{'type': 'LineString', 'coordinates': [[-83.340576, 38.671618], [-83.34037, 38.671609], [-83.340217, 38.671567], [-83.34009, 38.671481], [-83.340047, 38.671385], [-83.340004, 38.671238], [-83.339992, 38.671067]]}","{'OBJECTID': 2510, 'NGAID': '10109681', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'CORNUELLE LAKE DAM', 'CITY': '', 'STATE': 'OH', 'COUNTY': 'ADAMS', 'FIPS': '39001', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-03-15T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -83.3401271, 'Y': 38.6715056, 'QC_QA': '', 'RECORDID': '52196', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '8532-001', 'NIDID': 'OH01120', 'SECTION': 'GREEN', 'RIVER': 'TRIBUTARY TO LONG LICK RUN', 'CITYAFFECT': 'CINCINNATI', 'NIDSTATE': 'OH', 'NIDCOUNTY': 'ADAMS', 'DISTANCE': 3.2, 'OWN_TYPE': 'P', 'PRIV_DAM': 'Y', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'R', 'YR_COMPL': '1955', 'YR_MOD': '', 'DAM_LENGTH': 275, 'DAM_HEIGHT': 42.7, 'STR_HEIGHT': 42.7, 'HYD_HEIGHT': 39.4, 'NID_HEIGHT': 42.7, 'MAX_DIS': 264, 'MAX_STOR': 41, 'NORMAL_STO': 32.1, 'NID_STOR': 41, 'SURF_AREA': 3, 'DRAIN_AREA': 0.4, 'HAZARD': 'H', 'EAP': 'N', 'INSP_DATE': '2001-09-20T00:00:00.000Z', 'INSP_FREQU': 5, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'OHIO DNR, DIVISION OF WATER', 'SPILL_TYPE': 'U', 'SPILL_WIDT': 0, 'OUT_GATES': 'X', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'OH', 'SUB_DATE': '20020712', 'URL_ADDRES': 'HTTP://WWW.DNR.STATE.OH.US/WATER/DSAFETY/', 'CONG_DIST': 'OH02', 'SHAPE_Leng': 120.03261422220277}",10997
5f165416865fef31202c1fe3,Feature,"{'type': 'LineString', 'coordinates': [[-93.168384, 33.914786], [-93.168092, 33.914478], [-93.167605, 33.914614], [-93.167179, 33.913972], [-93.166467, 33.912832], [-93.166175, 33.912367], [-93.166175, 33.912265], [-93.166358, 33.91214], [-93.167039, 33.911871]]}","{'OBJECTID': 295, 'NGAID': '10059506', 'METLNKID': '', 'FEATTYPE': 'POLYLINE', 'NAME': 'GURDON POND 1 DAM', 'CITY': '', 'STATE': 'AR', 'COUNTY': 'CLARK', 'FIPS': '05019', 'DIRECTIONS': '', 'EMERGTITLE': '', 'EMERGPHONE': '', 'EMERGEXT': '', 'CONTDATE': '1899-11-30T00:00:00.000Z', 'CONTHOW': '', 'GEODATE': '2007-01-23T00:00:00.000Z', 'GEOHOW': 'MANUAL', 'HSIPTHEMES': 'CRITICAL INFRASTUCTURE, PDD-63; WATER SUPPLY; DAMS', 'SOURCE': 'USACE', 'X': -93.1668488, 'Y': 33.9134425, 'QC_QA': '', 'RECORDID': '1992', 'OTHER_NAME': '', 'FORM_NAME': '', 'STATEID': '', 'NIDID': 'AR00586', 'SECTION': 'S32,T9S,R20W', 'RIVER': 'CANEY CREEK', 'CITYAFFECT': 'GURDON', 'NIDSTATE': 'AR', 'NIDCOUNTY': 'CLARK', 'DISTANCE': 1, 'OWN_TYPE': 'P', 'PRIV_DAM': 'N', 'DAM_TYPE': 'RE', 'CORE': '', 'FOUND': '', 'PURPOSES': 'RS', 'YR_COMPL': '1915', 'YR_MOD': '', 'DAM_LENGTH': 1600, 'DAM_HEIGHT': 17, 'STR_HEIGHT': 17, 'HYD_HEIGHT': 17, 'NID_HEIGHT': 17, 'MAX_DIS': 227, 'MAX_STOR': 312, 'NORMAL_STO': 228, 'NID_STOR': 312, 'SURF_AREA': 38, 'DRAIN_AREA': 0, 'HAZARD': 'H', 'EAP': 'NR', 'INSP_DATE': '1978-07-25T00:00:00.000Z', 'INSP_FREQU': 0, 'ST_REG_DAM': 'Y', 'ST_REG_AG': 'ASWCC', 'SPILL_TYPE': '', 'SPILL_WIDT': 0, 'OUT_GATES': '', 'VOLUME': 0, 'NO_LOCKS': 0, 'LEN_LOCKS': 0, 'WID_LOCKS': 0, 'FED_FUND': '', 'FED_DESIGN': '', 'FED_CONSTR': '', 'FED_REG': '', 'FED_INSP': '', 'FED_OPER': '', 'FED_OWN': '', 'FED_OTHER': '', 'SOURCE_A': 'AR', 'SUB_DATE': '20020614', 'URL_ADDRES': 'HTTP://WWW.ASWCC.ARKANSAS.GOV/', 'CONG_DIST': 'AR04', 'SHAPE_Leng': 574.5735071360878}",3707
